ano;tipo_uva;cultivar;quantidade
2023;Outros;Jacquez;12749029
2023;Outros;Kyoko;0
2023;Outros;Landot;0
2023;Outros;Mistura de uvas americanas tinto;346747
2023;Outros;Oberlin;0
2023;Outros;Othello;0
2023;Outros;Paco;15300
2023;Outros;Patricia;0
2023;Outros;Seibel;2600315
2023;Outros;Seibel 2 (seibeleto);5387790
2023;Outros;Seyve Willard (Tinta);1002782
2023;Outros;Vênus;68626
2023;Brancas;BRANCAS E ROSADAS;62577564
2023;Outros;Baco;0
2023;Outros;Bokay;84670
2023;Outros;BRS Bibiana;25491
2023;Outros;BRS Clara;0
2023;Outros;BRS Lorena;10186931
2023;Outros;Couderc 13;4524468
2023;Outros;Delaware;0
2023;Outros;Dona Zillá;24890
2023;Outros;Dut Chess;0
2023;Outros;Goethe;269143
2023;Outros;IAC;0
2023;Outros;Juliana;0
2023;Outros;Martha;1380
2023;Outros;Mistura de uvas americanas;42550
2023;Outros;Moscato Embrapa;8790794
2023;Outros;Niagara;0
2023;Outros;Niagara Branca;23148433
2023;Outros;Niagara Rosada;14987968
2023;Outros;Poloske;55493
2023;Outros;Seleções;0
2023;Outros;Seyve Villard;0
2023;Outros;Seyve Villard 5276;105771
2023;Outros;Seyve Villard 12375;329582
2023;Outros;Tardia de Caxias;0
2023;Outros;Outras(2);0
